Random waveform, supplied seed
Total number of intervals = 240 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453, 44096, 100467, 8576, 59359, 7614, 60329, 43762, 67038, 26095, 71173, 109276, 13150, 61250, 84472, 82226, 27671, 98736, 106314, 105027, 96867, 89493, 50538, 22083, 48618, 94298, 63579, 64573, 77178, 29824, 64495, 20917, 85651, 61935, 50216, 72251, 71798, 19701, 24952, 81838, 26648, 24837, 29420, 103882, 70314, 61679, 49557, 19325, 9128, 94933, 24327, 71896, 93771, 20452, 42338, 72627, 80603, 49049, 92305, 56889, 78036, 71583, 72609, 107382, 86530, 16550, 84534, 72631, 49291, 62175, 80213, 16566, 53985, 101949, 24076, 52574, 106271, 105451, 86087, 29108, 101115, 74326, 75832, 94901, 15809, 28874, 51882, 32653, 41676, 63019, 99164, 47055, 62394, 98519, 32122, 49464, 24034, 77363, 91698, 38997, 86028, 83012, 15024, 56640, 97362, 107412, 65030, 79278, 47544, 105368, 58181, 56960, 14849, 63672, 48289, 11797, 10781, 49362, 102119, 46213, 97025)
Average QPS expected = 58167
Timestamp start: 1778445687739
Timestamp end: 1778446888093

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      617.0  1085.0    80.4   165.2   189.9   307.0   372.0   427.4   492.9   720.7  1441.0  2579.6  5030.9 12898.6 23524.4 104038.0   103882
read      350.1   645.6    74.4   125.4   140.8   256.1   316.2   351.2   379.4   416.9   471.3   608.6  2492.0  8966.3 19135.2  70546.4    70314
read      374.4   573.5    80.4   126.0   141.8   271.1   340.0   382.6   415.0   457.1   525.6   758.9  2959.8  7602.5 12674.6  61664.0    61679
read      338.2   458.3    80.4   128.1   144.0   274.5   336.5   372.3   398.8   431.7   479.6   590.9  1802.7  7590.2 13858.3  49513.4    49557
read      254.0   125.1    86.8   134.0   150.3   243.7   277.5   295.7   310.1   326.8   349.1   391.2   555.2  1558.4  3826.9  19358.2    19325
read      225.3    84.2    86.8   141.1   152.7   215.5   241.4   255.5   266.8   279.4   296.5   331.4   492.9  1145.6  1949.1   9162.4     9128
read      532.7   988.8    80.4   142.4   163.4   283.6   355.2   416.5   479.7   600.3   963.8  1739.1  4948.0 11239.0 21359.7  95032.6    94933
read      274.0   228.3    80.4   130.5   146.7   253.8   291.6   312.3   327.4   345.6   372.1   426.0   892.8  3023.1  8130.5  24314.6    24327
read      338.7   396.8    74.4   126.2   141.7   263.4   327.6   367.2   398.6   440.3   506.2   697.8  1988.2  5088.3  8236.0  71750.8    71896
read      391.4   531.2    80.4   133.8   151.2   273.8   348.6   404.8   453.8   518.4   624.4   913.3  2608.1  7364.5 12264.5  93827.6    93771
read      277.0   173.2    80.4   138.6   155.4   259.5   296.9   318.1   334.7   354.7   383.5   439.9   785.2  2252.2  6348.5  20470.6    20452
read      285.6   178.1    80.4   125.9   140.5   264.1   316.7   345.1   366.0   390.9   424.3   486.9   844.0  2326.4  3714.8  42304.6    42338
read      340.0   404.6    74.4   124.9   140.3   262.8   331.4   374.8   409.0   452.1   514.1   695.4  1961.8  5268.9 10123.9  72679.8    72627
read      374.9   504.3    80.4   129.5   145.9   273.2   347.0   397.8   437.8   491.7   578.7   828.2  2368.8  7221.9 11793.1  80740.8    80603
read      310.8   275.2    80.4   127.6   142.9   271.4   331.7   365.7   390.7   421.1   462.2   545.7  1280.1  3687.5  7751.4  49159.0    49049
read      378.5   500.3    80.4   131.8   148.8   266.6   337.8   391.8   437.5   499.3   597.2   863.6  2575.1  6765.8 10062.4  92060.2    92305
read      293.7   204.7    80.4   123.5   138.4   262.2   323.4   359.3   385.3   415.8   456.0   527.3   921.3  2506.6  4658.7  57028.4    56889
read      385.2   559.6    80.4   130.0   146.4   275.9   349.3   398.4   438.0   490.8   576.4   841.2  2643.7  7685.3 11820.1  77960.2    78036
read      349.1   439.2    80.4   126.9   142.4   269.8   339.7   384.3   418.5   461.3   523.8   678.3  2153.1  6892.8  9503.1  71571.8    71583
read      351.2   428.5    74.4   127.4   142.8   270.3   342.1   388.3   424.2   468.6   538.3   717.0  2025.2  6175.0  9640.2  72454.6    72609
read      322.2   344.5    80.4   131.4   147.5   249.2   305.0   338.2   364.2   399.0   464.9   726.4  1807.2  3889.0  7881.1 107609.2   107382
read      253.5   118.8    80.4   123.2   137.4   232.0   289.1   317.6   337.2   359.8   388.4   434.2   593.1  1122.8  2600.8  86591.8    86530
read      260.1   130.4    86.8   139.6   155.9   248.5   282.1   300.4   314.5   332.0   355.3   397.1   602.1  1753.1  3160.0  16602.6    16550
read      421.7   728.9    80.4   132.5   149.9   276.8   349.3   401.5   445.7   506.3   615.4  1001.6  3429.6  8659.0 17140.9  84525.0    84534
read      354.8   427.8    80.4   127.5   143.0   270.9   342.8   389.8   426.0   471.7   543.4   733.2  2167.2  5764.6  9771.0  72691.4    72631
read      299.0   235.0    80.4   124.1   139.0   265.6   325.1   358.6   382.8   411.7   450.8   522.6  1119.7  3246.2  7079.1  49463.8    49291
read      306.6   285.6    80.4   122.5   137.1   261.7   326.7   364.8   392.9   426.4   470.1   554.8  1263.3  4188.8  7890.2  62332.6    62175
read      351.7   473.7    80.4   126.7   142.3   264.8   335.5   381.6   418.5   464.4   532.9   715.2  2129.3  7524.1 11010.1  80160.2    80213
read      256.7   118.8    86.8   143.7   159.7   249.6   282.0   299.6   312.8   328.3   348.1   385.5   517.7  1015.6  3984.4  16578.2    16566
read      321.1   312.1    74.4   127.4   142.7   273.6   338.3   375.2   402.9   435.7   481.4   577.1  1399.4  4115.9  8991.2  53996.8    53985
read      335.8   435.2    74.4   129.0   144.7   252.5   310.6   342.3   367.0   398.9   454.9   658.7  2521.5  5220.2  9199.8 102025.0   101949
read      266.2   140.2    86.8   133.1   149.0   256.9   295.7   316.5   331.9   349.3   373.5   415.5   587.1  1456.1  4177.5  24049.0    24076
read      295.9   227.7    80.4   122.9   137.5   263.9   323.7   357.8   382.6   412.1   452.3   528.2  1021.0  2660.8  7462.2  52510.2    52574
read      337.7   441.1    80.4   133.1   149.7   257.1   313.3   344.9   369.4   400.7   453.3   634.4  2514.7  6231.9  9003.3 106194.4   106271
read      272.4   207.6    74.4   127.7   142.1   236.8   291.8   321.4   342.5   368.1   401.7   471.1   929.0  2709.0  7134.3 105599.0   105451
read      259.2   151.8    74.4   124.1   138.3   234.5   291.2   319.4   339.2   362.2   392.0   443.0   647.6  1817.3  4485.8  85989.0    86087
read      262.3   134.3    80.4   128.9   143.6   254.8   293.9   314.8   330.0   346.8   370.6   409.0   556.7  1859.4  3430.1  29285.0    29108
read      331.8   449.3    74.4   130.0   145.8   252.4   309.9   342.2   367.5   400.4   460.1   646.2  2268.3  6225.6 12419.6 101057.2   101115
read      297.0   309.3    80.4   123.1   137.6   249.6   310.0   343.7   369.7   402.0   449.3   537.5  1299.8  4170.3  8454.6  74496.2    74326
read      346.0   372.6    80.4   128.8   144.5   270.7   343.1   390.9   427.4   472.3   541.3   709.0  1933.3  4419.3  9241.3  75738.6    75832
read      357.8   441.7    80.4   132.6   149.4   262.8   325.4   364.4   397.7   451.5   565.3   857.9  2232.0  6174.7  9451.8  94967.0    94901
read      245.3    89.5    80.4   138.3   153.3   239.5   270.6   288.0   300.2   315.3   335.3   367.0   463.6   981.7  3235.2  15884.2    15809
read      279.4   187.7    80.4   129.8   145.3   263.4   307.3   330.3   346.4   367.4   395.9   448.0   743.6  2754.1  5657.0  28814.4    28874
read      299.6   190.2    80.4   124.8   140.0   268.9   331.5   366.7   392.4   423.7   466.0   552.7   966.3  2119.3  3972.8  51862.4    51882
read      280.3   147.5    80.4   129.4   144.6   267.5   314.5   339.6   358.0   379.2   407.7   462.9   716.0  1661.1  4149.5  32565.0    32653
read      297.6   187.3    80.4   128.8   144.6   275.2   332.0   363.3   385.9   412.5   449.5   514.7   848.3  2120.7  5769.4  41693.8    41676
read      306.1   239.0    80.4   123.3   138.1   262.6   328.0   366.7   395.5   430.5   477.2   578.9  1255.0  2580.4  7112.0  63201.0    63019
read      341.7   435.5    74.4   130.5   146.6   256.1   315.6   349.6   376.3   415.4   493.3   783.8  2148.4  5788.9 12051.1  99115.4    99164
read      278.1   182.8    74.4   124.7   139.1   259.5   310.7   338.0   358.2   382.7   415.3   469.1   722.6  2367.2  6076.3  46904.0    47055
read      326.0   311.8    80.4   125.2   140.2   267.2   333.8   373.7   404.1   442.4   496.8   635.0  1619.9  3478.5  7827.9  62403.8    62394
read      398.2   486.3    80.4   136.0   153.6   273.8   352.9   418.5   474.2   553.4   683.9  1011.0  2472.2  6212.7  9307.1  98388.0    98519
read      282.4   181.0    86.8   130.9   147.0   268.4   314.9   339.8   358.3   379.8   408.1   458.6   679.1  2268.1  4871.3  32070.2    32122
read      303.8   346.3    80.4   125.4   140.4   265.9   325.9   359.5   383.4   411.3   449.6   522.8   973.3  5249.0 14013.0  49480.2    49464
read      274.2   119.4    80.4   137.3   154.0   265.5   306.4   328.6   344.4   364.5   390.3   433.7   591.9  1171.5  3054.6  23933.0    24034
read      381.9   529.1    80.4   130.7   147.5   278.3   354.5   405.5   446.8   500.1   584.8   832.0  2392.9  7531.8 12589.9  77293.2    77363
read      377.0   506.6    80.4   133.0   150.2   272.7   345.5   399.6   444.4   502.7   595.4   848.6  2276.7  7121.3 14052.3  91779.6    91698
read      285.3   173.9    80.4   127.5   142.6   267.8   320.4   348.7   369.3   393.5   425.0   478.3   711.7  2279.7  4671.9  39074.8    38997
read      379.7   507.9    74.4   131.7   148.8   272.3   348.6   404.2   451.3   511.8   606.0   845.5  2432.1  7182.9 11462.3  86187.6    86028
read      356.2   468.6    74.4   127.1   142.5   263.7   333.6   380.9   419.3   467.8   543.2   748.6  2303.6  6505.4 11008.4  82897.4    83012
read      262.3   152.9    74.4   142.8   159.0   249.1   282.3   300.4   314.0   330.6   352.5   394.3   583.4  2362.5  6204.9  15070.6    15024
read      312.7   292.0    80.4   125.5   140.4   266.3   329.0   365.8   393.2   426.1   469.5   563.2  1370.1  3936.5  7716.1  56526.4    56640
read      310.3   356.8    74.4   128.2   143.1   244.8   301.5   332.9   356.0   385.6   433.4   619.1  1680.5  5227.4  8805.3  97186.2    97362
read      271.6   240.9    80.4   128.0   142.3   234.5   287.2   316.1   336.6   360.7   392.6   455.3   981.5  3273.8  7667.9 107263.2   107412
read      286.0   231.3    80.4   123.7   138.0   251.0   309.6   340.8   364.6   393.7   433.5   505.5  1008.3  3121.7  6400.5  65014.0    65030
read      354.1   438.2    80.4   128.4   143.6   265.0   335.7   383.0   421.0   468.6   541.2   724.5  2340.0  5993.6  9816.5  79289.4    79278
read      294.7   245.0    80.4   125.9   140.3   265.1   322.7   353.9   376.0   402.1   436.4   501.5   959.0  3252.2  7716.7  47442.6    47544
read      347.0   419.4    80.4   132.3   148.6   253.2   312.4   350.2   383.8   435.8   551.5   842.0  2187.8  5859.0  9288.1 105306.0   105368
read      294.0   238.9    74.4   124.5   139.2   259.9   318.7   352.0   376.4   405.9   447.9   523.0  1031.4  3120.6  7757.5  58257.6    58181
read      299.6   212.3    74.4   125.4   140.2   264.2   327.2   363.3   389.4   420.4   461.8   541.8  1070.4  2534.3  4996.4  57075.6    56960
read      255.5   125.8    86.8   142.6   157.7   244.3   275.5   293.5   307.0   322.0   344.6   386.1   565.7  1629.5  3137.6  14790.4    14849
read      274.0   201.7    74.4   123.8   138.0   246.3   301.4   329.2   348.7   373.4   407.6   470.9   885.3  2637.3  6994.9  63636.0    63672
read      251.2    99.4    80.4   125.9   139.7   248.8   293.1   313.8   328.2   344.4   366.5   399.2   469.9   641.9  2033.7  48288.6    48289
read      223.1    67.9    86.8   140.4   153.5   220.3   244.1   257.1   267.1   278.0   293.2   317.3   372.2   548.3  2392.8  11820.4    11797
read      224.3    73.2    74.4   141.1   154.4   220.2   244.3   257.9   267.9   279.1   294.3   319.6   381.4   592.8  2431.4  10828.6    10781
read      248.9   106.5    74.4   124.5   138.2   246.4   290.3   310.7   324.3   340.5   361.3   392.9   465.1   845.7  4082.3  49209.6    49362
read      260.7   179.1    80.4   126.6   140.7   232.8   286.2   314.5   334.2   356.9   386.1   435.8   718.2  2275.5  6269.2 102424.0   102119
read      245.3    91.1    80.4   124.2   137.6   245.1   287.0   306.4   319.2   335.3   355.0   385.6   453.1   586.2  1882.1  46334.2    46213
read      249.9   122.7    80.4   124.2   138.2   228.0   282.1   310.6   329.7   351.3   378.8   424.9   586.9  1123.3  2878.1  96905.0    97025

Total QPS = 58158.4 (69790088 / 1200.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 17238151489 bytes :   13.7 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.85%,9.50%,100.00%
